date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-03-20,10,3,0.0,11.6,3,0,05:41 AM,06:15 PM,05:48 AM,05:56 PM,-2,6,7,6,11,11,54,0.0,1025,10,10,144,8,budapest
2015-03-21,14,3,0.0,11.6,3,3,06:15 AM,07:34 PM,05:46 AM,05:57 PM,-1,6,8,6,23,10,52,0.0,1018,14,10,198,14,budapest
2015-03-22,14,5,0.0,10.2,3,10,06:50 AM,08:49 PM,05:44 AM,05:59 PM,1,7,9,7,18,44,59,0.0,1017,14,10,154,11,budapest
2015-03-23,11,2,0.0,12.6,3,17,07:27 AM,10:01 PM,05:42 AM,06:00 PM,-1,6,7,6,10,7,55,0.0,1020,11,10,138,7,budapest
2015-03-24,15,4,0.0,12.6,3,24,08:08 AM,11:07 PM,05:40 AM,06:01 PM,3,7,9,7,21,13,65,0.0,1015,15,10,151,14,budapest
2015-03-25,16,6,0.0,11.9,4,32,08:52 AM,No moonset,05:38 AM,06:03 PM,5,9,11,9,25,42,71,0.4,1011,16,9,123,17,budapest
2015-03-26,17,7,0.0,12.7,4,39,09:42 AM,12:07 AM,05:36 AM,06:04 PM,7,11,12,11,19,30,73,1.8,1009,17,10,109,13,budapest
2015-03-27,13,8,0.0,12.7,3,46,10:34 AM,01:00 AM,05:34 AM,06:06 PM,7,9,11,9,35,38,76,3.5,1008,13,9,268,25,budapest
2015-03-28,12,6,0.0,11.9,3,54,11:30 AM,01:46 AM,05:32 AM,06:07 PM,2,5,9,5,39,53,63,0.6,1014,12,9,332,28,budapest
2015-03-29,12,3,0.0,12.8,3,61,12:27 PM,02:25 AM,05:30 AM,06:08 PM,2,6,8,6,22,34,67,0.0,1010,12,10,283,15,budapest
2015-03-30,11,5,0.0,10.6,2,68,01:26 PM,02:59 AM,05:28 AM,06:10 PM,4,6,8,6,27,67,76,6.1,1002,11,10,251,16,budapest
2015-03-31,13,3,0.0,8.0,2,72,02:25 PM,03:30 AM,05:26 AM,06:11 PM,3,4,7,4,38,61,74,2.5,1006,13,9,255,24,budapest
2015-04-01,9,4,0.0,12.9,3,86,03:24 PM,03:57 AM,05:24 AM,06:13 PM,-1,2,6,2,43,27,62,0.0,1010,9,10,297,31,budapest
2015-04-02,9,3,0.0,11.9,3,93,04:24 PM,04:23 AM,05:22 AM,06:14 PM,-1,0,5,0,47,42,66,0.8,1011,9,10,278,32,budapest
2015-04-03,8,1,0.0,13.0,2,100,05:24 PM,04:49 AM,05:20 AM,06:15 PM,-2,-0,4,-0,38,36,65,0.0,1016,8,10,313,27,budapest
2015-04-04,9,1,0.0,11.9,3,100,06:24 PM,05:15 AM,05:18 AM,06:17 PM,-4,4,6,4,15,49,52,0.0,1014,9,10,225,9,budapest
2015-04-05,9,1,0.0,13.0,3,84,07:26 PM,05:42 AM,05:16 AM,06:18 PM,-3,3,6,3,23,31,55,0.1,1016,9,10,74,16,budapest
2015-04-06,8,1,0.0,12.0,2,77,08:26 PM,06:11 AM,05:14 AM,06:20 PM,-2,1,4,1,24,49,63,1.2,1019,8,10,222,16,budapest
2015-04-07,10,2,0.0,13.1,3,69,09:28 PM,06:44 AM,05:12 AM,06:21 PM,-2,2,6,2,34,26,61,0.0,1026,10,10,89,22,budapest
2015-04-08,12,2,0.0,12.0,2,61,10:27 PM,07:21 AM,05:10 AM,06:22 PM,1,5,8,5,23,44,65,0.0,1025,12,10,253,14,budapest
2015-04-09,15,4,0.0,13.2,3,54,11:24 PM,08:04 AM,05:08 AM,06:24 PM,1,9,10,9,15,21,59,0.0,1029,15,10,146,10,budapest
2015-04-10,18,5,0.0,13.2,4,46,No moonrise,08:54 AM,05:06 AM,06:25 PM,-1,11,12,11,16,7,43,0.0,1027,18,10,170,10,budapest
2015-04-11,20,7,0.0,10.8,4,39,12:16 AM,09:51 AM,05:04 AM,06:27 PM,4,13,14,13,14,36,53,0.0,1022,20,10,169,9,budapest
2015-04-12,21,11,0.0,13.3,5,31,01:05 AM,10:54 AM,05:02 AM,06:28 PM,7,14,16,14,27,12,58,0.0,1026,21,10,320,17,budapest
2015-04-13,16,7,0.0,12.0,4,24,01:48 AM,12:03 PM,05:00 AM,06:29 PM,5,11,12,11,19,61,66,1.1,1012,16,9,216,13,budapest
2015-04-14,16,7,0.0,12.1,4,16,02:26 AM,01:16 PM,04:58 AM,06:31 PM,6,11,12,11,16,61,69,0.4,1013,16,9,216,10,budapest
2015-04-15,16,7,0.0,12.1,4,9,03:02 AM,02:30 PM,04:56 AM,06:32 PM,6,11,12,11,16,57,69,0.6,1013,16,9,214,10,budapest
2015-04-16,25,11,0.0,13.8,5,1,03:36 AM,03:48 PM,04:54 AM,06:34 PM,6,19,19,19,21,12,46,0.0,1013,25,10,252,15,budapest
2015-04-17,23,12,0.0,9.8,4,0,04:09 AM,05:05 PM,04:52 AM,06:35 PM,9,16,17,16,18,69,63,2.7,1010,23,10,276,12,budapest
2015-04-18,13,4,0.0,13.3,3,0,04:43 AM,06:21 PM,04:50 AM,06:37 PM,1,7,9,7,26,43,58,0.3,1017,13,10,337,19,budapest
2015-04-19,12,2,0.0,13.9,3,0,05:19 AM,07:36 PM,04:48 AM,06:38 PM,-2,6,8,6,17,18,53,0.0,1021,12,10,318,10,budapest
2015-04-20,16,5,0.0,13.9,4,6,05:58 AM,08:47 PM,04:47 AM,06:39 PM,1,9,11,9,34,20,51,0.0,1017,16,10,317,23,budapest
2015-04-21,16,6,0.0,14.0,4,14,06:42 AM,09:52 PM,04:45 AM,06:41 PM,1,9,11,9,27,11,51,0.0,1020,16,10,327,18,budapest
2015-04-22,17,7,0.0,14.0,4,21,07:30 AM,10:49 PM,04:43 AM,06:42 PM,2,11,12,11,21,10,51,0.0,1021,17,10,170,11,budapest
2015-04-23,20,6,0.0,13.4,4,29,08:23 AM,11:40 PM,04:41 AM,06:44 PM,2,14,14,14,17,14,44,0.0,1018,20,10,164,11,budapest
2015-04-24,21,9,0.0,14.1,4,36,09:19 AM,No moonset,04:39 AM,06:45 PM,4,15,15,15,14,24,48,0.0,1015,21,10,222,8,budapest
2015-04-25,22,9,0.0,14.1,5,44,10:17 AM,12:22 AM,04:38 AM,06:46 PM,7,15,16,15,19,18,58,0.0,1015,22,10,218,13,budapest
2015-04-26,21,11,0.0,14.1,4,52,11:16 AM,12:59 AM,04:36 AM,06:48 PM,8,15,15,15,15,31,65,0.1,1011,21,10,227,10,budapest
2015-04-27,24,11,0.0,14.2,5,59,12:15 PM,01:32 AM,04:34 AM,06:49 PM,9,16,17,16,27,18,60,0.0,1008,24,10,204,19,budapest
2015-04-28,20,9,0.0,13.4,4,67,01:15 PM,02:00 AM,04:32 AM,06:51 PM,7,15,16,15,16,49,62,0.8,1014,20,10,177,10,budapest
2015-04-29,16,7,0.0,13.4,4,74,02:14 PM,02:27 AM,04:31 AM,06:52 PM,2,9,11,9,29,39,56,0.0,1017,16,10,294,20,budapest
2015-04-30,17,6,0.0,12.3,3,82,03:14 PM,02:52 AM,04:29 AM,06:53 PM,1,11,12,11,13,48,49,0.0,1018,17,10,160,8,budapest
2015-05-01,19,8,0.0,11.2,3,86,04:14 PM,03:18 AM,04:27 AM,06:55 PM,6,13,14,13,27,65,59,0.0,1011,19,10,215,19,budapest
2015-05-02,18,10,0.0,11.2,4,93,05:16 PM,03:45 AM,04:26 AM,06:56 PM,10,12,13,12,21,61,80,1.0,1009,18,10,285,15,budapest
2015-05-03,15,7,0.0,11.2,3,100,06:18 PM,04:13 AM,04:24 AM,06:58 PM,8,11,12,11,15,62,76,0.0,1014,15,10,113,9,budapest
2015-05-04,24,11,0.0,10.1,4,100,07:20 PM,04:44 AM,04:23 AM,06:59 PM,12,17,18,17,11,72,72,0.0,1013,24,10,145,7,budapest
2015-05-05,27,14,0.0,14.5,5,85,08:21 PM,05:21 AM,04:21 AM,07:00 PM,14,20,20,20,21,20,69,0.0,1011,27,10,146,14,budapest
2015-05-06,27,14,0.0,14.5,6,78,09:20 PM,06:02 AM,04:20 AM,07:02 PM,14,21,21,21,19,15,66,0.0,1010,27,10,232,12,budapest
2015-05-07,23,13,0.0,14.5,5,70,10:14 PM,06:50 AM,04:18 AM,07:03 PM,8,17,18,17,32,13,58,0.0,1016,23,10,324,21,budapest
2015-05-08,22,12,0.0,14.5,5,63,11:04 PM,07:45 AM,04:17 AM,07:04 PM,6,17,18,17,16,33,50,0.0,1018,22,10,173,10,budapest
2015-05-09,23,10,0.0,14.5,5,56,11:48 PM,08:46 AM,04:15 AM,07:06 PM,8,17,18,17,13,22,57,0.2,1017,23,10,224,8,budapest
2015-05-10,21,12,0.0,14.5,5,49,No moonrise,09:53 AM,04:14 AM,07:07 PM,8,16,17,16,35,25,60,0.0,1020,21,10,321,24,budapest
2015-05-11,19,9,0.0,13.5,4,41,12:27 AM,11:03 AM,04:12 AM,07:08 PM,6,14,14,14,16,15,59,0.0,1026,19,10,131,9,budapest
2015-05-12,22,7,0.0,13.5,5,34,01:03 AM,12:15 PM,04:11 AM,07:10 PM,7,16,16,16,16,21,57,0.0,1025,22,10,165,10,budapest
2015-05-13,25,12,0.0,14.5,5,27,01:36 AM,01:29 PM,04:10 AM,07:11 PM,11,19,19,19,17,13,60,2.1,1016,25,10,268,11,budapest
2015-05-14,22,12,0.0,13.5,5,19,02:08 AM,02:43 PM,04:08 AM,07:12 PM,10,16,17,16,22,30,67,0.1,1009,22,10,189,15,budapest
2015-05-15,16,9,0.0,10.4,3,12,02:40 AM,03:58 PM,04:07 AM,07:14 PM,5,12,13,12,13,63,61,0.0,1014,16,10,116,8,budapest
2015-05-16,22,11,0.0,14.5,5,5,03:14 AM,05:13 PM,04:06 AM,07:15 PM,7,16,17,16,15,28,53,0.0,1020,22,10,233,9,budapest
2015-05-17,21,12,0.0,14.5,5,0,03:51 AM,06:24 PM,04:05 AM,07:16 PM,9,16,17,16,27,20,60,0.0,1021,21,10,301,18,budapest
2015-05-18,23,8,0.0,14.5,5,0,04:31 AM,07:33 PM,04:04 AM,07:18 PM,8,17,17,17,14,16,58,0.0,1017,23,10,199,9,budapest
2015-05-19,28,13,0.0,14.5,6,2,05:18 AM,08:35 PM,04:02 AM,07:19 PM,10,21,21,21,16,6,52,0.0,1009,28,10,187,11,budapest
2015-05-20,28,13,0.0,14.5,6,9,06:09 AM,09:30 PM,04:01 AM,07:20 PM,12,21,21,21,23,22,61,6.8,1009,28,10,204,16,budapest
2015-05-21,19,10,0.0,12.5,4,17,07:04 AM,10:17 PM,04:00 AM,07:21 PM,11,13,14,13,23,63,83,0.0,1015,19,10,321,17,budapest
2015-05-22,18,13,0.0,10.7,3,24,08:03 AM,10:57 PM,03:59 AM,07:22 PM,12,14,14,14,22,84,83,2.2,1017,18,10,75,15,budapest
2015-05-23,19,12,0.0,11.7,3,31,09:03 AM,11:32 PM,03:58 AM,07:23 PM,12,14,15,14,21,61,81,1.7,1012,19,10,117,14,budapest
2015-05-24,22,11,0.0,14.5,5,39,10:03 AM,No moonset,03:57 AM,07:25 PM,12,17,17,17,18,21,73,0.1,1013,22,9,248,11,budapest
2015-05-25,19,11,0.0,10.8,3,46,11:03 AM,12:02 AM,03:56 AM,07:26 PM,12,15,15,15,14,63,79,1.1,1009,19,9,192,9,budapest
2015-05-26,19,13,0.0,11.7,4,53,12:03 PM,12:30 AM,03:56 AM,07:27 PM,13,16,16,16,16,73,83,4.9,1007,19,8,167,11,budapest
2015-05-27,17,10,0.0,12.6,4,60,01:03 PM,12:56 AM,03:55 AM,07:28 PM,6,12,14,12,36,68,64,2.1,1013,17,10,331,27,budapest
2015-05-28,17,7,0.0,13.6,4,68,02:03 PM,01:21 AM,03:54 AM,07:29 PM,4,12,13,12,15,25,59,0.0,1018,17,10,320,10,budapest
2015-05-29,22,6,0.0,14.5,4,75,03:03 PM,01:47 AM,03:53 AM,07:30 PM,7,15,16,15,13,11,58,0.0,1016,22,10,252,8,budapest
2015-05-30,25,10,0.0,14.5,5,82,04:05 PM,02:14 AM,03:52 AM,07:31 PM,9,18,19,18,16,18,58,0.4,1014,25,10,214,11,budapest
2015-05-31,23,13,0.0,14.5,5,86,05:08 PM,02:44 AM,03:52 AM,07:32 PM,10,18,19,18,15,28,59,0.4,1018,23,10,273,10,budapest
2015-06-01,26,13,0.0,14.5,5,100,06:10 PM,03:18 AM,03:51 AM,07:33 PM,11,20,20,20,10,20,58,0.0,1018,26,10,178,7,budapest
2015-06-02,28,15,0.0,14.5,6,100,07:11 PM,03:58 AM,03:50 AM,07:34 PM,12,22,23,22,10,15,55,0.0,1018,28,10,177,7,budapest
2015-06-03,30,15,0.0,14.5,6,85,08:08 PM,04:44 AM,03:50 AM,07:35 PM,12,24,24,24,10,9,51,0.0,1020,30,10,233,6,budapest
2015-06-04,30,18,0.0,14.5,6,77,09:01 PM,05:37 AM,03:49 AM,07:36 PM,15,25,25,24,17,23,57,0.0,1021,30,10,102,11,budapest
2015-06-05,26,16,0.0,13.6,6,69,09:49 PM,06:38 AM,03:49 AM,07:36 PM,10,21,21,21,17,29,51,0.0,1023,26,10,45,11,budapest
2015-06-06,28,13,0.0,14.5,6,62,10:30 PM,07:44 AM,03:48 AM,07:37 PM,14,24,24,24,10,0,56,0.0,1023,28,10,58,7,budapest
2015-06-07,29,17,0.0,14.5,6,54,11:07 PM,08:54 AM,03:48 AM,07:38 PM,14,25,25,24,8,5,56,0.0,1023,29,10,131,5,budapest
2015-06-08,30,17,0.0,14.5,6,47,11:40 PM,10:05 AM,03:47 AM,07:39 PM,12,24,24,24,10,15,50,0.0,1018,30,10,194,6,budapest
2015-06-09,28,17,0.0,14.5,6,39,No moonrise,11:18 AM,03:47 AM,07:39 PM,16,24,24,23,18,22,67,0.5,1016,28,10,70,11,budapest
2015-06-10,28,15,0.0,14.5,6,32,12:11 AM,12:31 PM,03:47 AM,07:40 PM,14,23,23,22,20,21,63,0.0,1018,28,10,282,13,budapest
2015-06-11,28,16,0.0,14.5,6,24,12:42 AM,01:44 PM,03:47 AM,07:41 PM,15,24,24,23,11,27,63,2.8,1018,28,10,68,6,budapest
2015-06-12,30,17,0.0,14.5,6,17,01:15 AM,02:56 PM,03:46 AM,07:41 PM,14,25,25,24,19,10,57,0.0,1015,30,10,147,12,budapest
2015-06-13,31,19,0.0,14.5,6,9,01:49 AM,04:08 PM,03:46 AM,07:42 PM,15,26,26,25,29,8,54,0.0,1012,31,10,211,19,budapest
2015-06-14,31,17,0.0,14.5,7,2,02:26 AM,05:17 PM,03:46 AM,07:42 PM,15,26,26,26,17,10,55,0.0,1010,31,10,237,11,budapest
2015-06-15,22,18,0.0,14.5,6,0,03:09 AM,06:21 PM,03:46 AM,07:43 PM,16,21,22,21,28,18,75,0.0,1009,22,10,223,17,budapest
2015-06-16,24,15,0.0,11.8,4,0,03:57 AM,07:19 PM,03:46 AM,07:43 PM,13,19,20,19,15,71,69,0.3,1014,24,10,293,10,budapest
2015-06-17,17,13,0.0,12.7,5,0,04:51 AM,08:10 PM,03:46 AM,07:44 PM,9,15,15,15,17,58,68,2.1,1017,17,10,60,11,budapest
2015-06-18,23,11,0.0,14.5,5,6,05:48 AM,08:53 PM,03:46 AM,07:44 PM,7,17,18,17,22,23,51,0.0,1014,23,10,327,14,budapest
2015-06-19,22,13,0.0,13.6,5,13,06:48 AM,09:31 PM,03:46 AM,07:44 PM,11,17,18,17,24,49,65,0.9,1011,22,10,306,16,budapest
2015-06-20,21,11,0.0,14.5,5,21,07:49 AM,10:03 PM,03:46 AM,07:45 PM,7,15,16,15,23,19,58,0.0,1014,21,10,315,15,budapest
2015-06-21,21,9,0.0,14.5,5,28,08:50 AM,10:32 PM,03:46 AM,07:45 PM,7,14,15,14,25,16,62,0.0,1016,21,10,316,16,budapest
2015-06-22,24,10,0.0,14.5,5,36,09:50 AM,10:59 PM,03:47 AM,07:45 PM,8,18,18,18,22,26,55,0.0,1015,24,10,238,14,budapest
2015-06-23,16,12,0.0,10.0,3,44,10:50 AM,11:24 PM,03:47 AM,07:45 PM,9,14,15,14,24,76,73,1.8,1013,16,9,251,14,budapest
2015-06-24,18,11,0.0,14.5,4,51,11:50 AM,11:50 PM,03:47 AM,07:45 PM,10,15,15,15,16,65,71,0.7,1019,18,10,261,11,budapest
2015-06-25,21,11,0.0,14.5,5,59,12:50 PM,No moonset,03:48 AM,07:45 PM,9,16,17,16,12,51,64,0.0,1021,21,10,226,8,budapest
2015-06-26,25,12,0.0,14.5,5,66,01:51 PM,12:16 AM,03:48 AM,07:45 PM,9,18,19,18,18,43,59,0.0,1018,25,10,339,12,budapest
2015-06-27,25,13,0.0,14.5,5,74,02:52 PM,12:44 AM,03:48 AM,07:45 PM,12,20,20,20,15,32,61,0.0,1015,25,10,254,10,budapest
2015-06-28,23,15,0.0,13.6,5,81,03:55 PM,01:16 AM,03:49 AM,07:45 PM,13,20,20,20,18,50,68,0.6,1016,23,10,295,11,budapest
2015-06-29,25,15,0.0,14.5,5,89,04:56 PM,01:52 AM,03:49 AM,07:45 PM,13,20,20,20,21,41,66,0.8,1020,25,10,276,13,budapest
2015-06-30,27,12,0.0,14.5,5,96,05:56 PM,02:35 AM,03:50 AM,07:45 PM,11,20,21,20,10,11,60,0.0,1020,27,10,182,7,budapest
2015-07-01,28,15,0.0,14.5,6,100,06:52 PM,03:26 AM,03:50 AM,07:45 PM,11,22,23,22,8,20,53,0.0,1021,28,10,130,5,budapest
2015-07-02,28,18,0.0,14.5,6,100,07:43 PM,04:24 AM,03:51 AM,07:45 PM,12,24,24,24,19,22,48,0.0,1023,28,10,89,12,budapest
2015-07-03,29,17,0.0,14.5,6,85,08:28 PM,05:30 AM,03:52 AM,07:44 PM,11,23,23,23,20,11,48,0.0,1026,29,10,67,13,budapest
2015-07-04,31,16,0.0,14.5,6,78,09:08 PM,06:40 AM,03:52 AM,07:44 PM,13,25,25,25,9,8,49,0.0,1023,31,10,111,6,budapest
2015-07-05,34,20,0.0,14.5,7,71,09:44 PM,07:53 AM,03:53 AM,07:44 PM,11,27,27,27,19,7,38,0.0,1018,34,10,302,12,budapest
2015-07-06,35,20,0.0,14.5,7,63,10:16 PM,09:07 AM,03:54 AM,07:43 PM,12,28,28,28,16,3,38,0.0,1016,35,10,251,10,budapest
2015-07-07,35,23,0.0,14.5,7,56,10:47 PM,10:21 AM,03:54 AM,07:43 PM,16,30,30,29,17,9,46,0.0,1014,35,10,211,10,budapest
2015-07-08,37,18,0.0,14.5,7,49,11:19 PM,11:35 AM,03:55 AM,07:42 PM,14,29,29,28,26,14,47,0.0,1008,37,10,238,16,budapest
2015-07-09,26,16,0.0,14.5,6,42,11:52 PM,12:47 PM,03:56 AM,07:42 PM,11,20,21,20,28,34,60,0.4,1014,26,9,302,20,budapest
2015-07-10,23,12,0.0,14.5,5,34,No moonrise,01:58 PM,03:57 AM,07:41 PM,6,18,18,18,28,9,47,0.0,1020,23,10,313,19,budapest
2015-07-11,27,12,0.0,14.5,5,27,12:27 AM,03:06 PM,03:58 AM,07:41 PM,7,20,20,20,15,9,44,0.0,1018,27,10,239,10,budapest
2015-07-12,30,15,0.0,14.5,6,20,01:08 AM,04:10 PM,03:59 AM,07:40 PM,8,23,23,23,15,11,40,0.0,1015,30,10,264,10,budapest
2015-07-13,26,19,0.0,13.6,6,13,01:52 AM,05:10 PM,03:59 AM,07:39 PM,12,22,22,22,29,43,57,2.0,1014,26,10,284,20,budapest
2015-07-14,26,17,0.0,14.5,6,5,02:42 AM,06:03 PM,04:00 AM,07:38 PM,14,22,22,22,25,32,62,0.1,1016,26,10,296,18,budapest
2015-07-15,29,17,0.0,14.5,6,0,03:38 AM,06:49 PM,04:01 AM,07:38 PM,14,23,23,23,28,21,58,0.0,1017,29,10,263,18,budapest
2015-07-16,32,20,0.0,14.5,6,0,04:35 AM,07:30 PM,04:02 AM,07:37 PM,13,26,26,25,11,25,46,0.0,1019,32,10,153,6,budapest
2015-07-17,34,19,0.0,14.5,7,2,05:36 AM,08:04 PM,04:03 AM,07:36 PM,15,29,29,28,12,15,49,0.5,1016,34,10,175,8,budapest
2015-07-18,35,21,0.0,14.5,6,9,06:37 AM,08:34 PM,04:04 AM,07:35 PM,16,29,29,28,10,25,52,1.5,1016,35,10,75,6,budapest
2015-07-19,35,21,0.0,14.5,7,16,07:38 AM,09:02 PM,04:05 AM,07:34 PM,14,29,29,29,16,5,42,0.0,1012,35,10,147,10,budapest
2015-07-20,31,23,0.0,14.5,7,24,08:38 AM,09:28 PM,04:06 AM,07:33 PM,13,28,28,27,27,13,44,0.0,1012,31,10,270,18,budapest
2015-07-21,34,19,0.0,14.5,7,31,09:38 AM,09:53 PM,04:08 AM,07:32 PM,11,27,27,27,14,11,38,0.0,1015,34,10,173,8,budapest
2015-07-22,36,22,0.0,14.5,7,38,10:37 AM,10:18 PM,04:09 AM,07:31 PM,14,30,30,30,12,9,39,0.0,1014,36,10,205,8,budapest
2015-07-23,36,23,0.0,14.5,7,45,11:37 AM,10:46 PM,04:10 AM,07:30 PM,14,31,31,30,14,14,40,0.7,1010,36,10,227,8,budapest
2015-07-24,34,21,0.0,14.5,7,53,12:37 PM,11:15 PM,04:11 AM,07:29 PM,17,29,29,28,17,10,53,1.4,1011,34,10,86,11,budapest
2015-07-25,34,21,0.0,14.5,7,60,01:39 PM,11:49 PM,04:12 AM,07:28 PM,16,29,29,28,21,19,52,3.0,1007,34,10,178,14,budapest
2015-07-26,26,17,0.0,14.5,6,67,02:40 PM,No moonset,04:13 AM,07:26 PM,8,21,21,21,34,30,46,0.0,1012,26,10,312,24,budapest
2015-07-27,23,14,0.0,11.5,5,74,03:40 PM,12:28 AM,04:14 AM,07:25 PM,9,19,20,19,11,38,54,0.4,1009,23,10,232,8,budapest
2015-07-28,23,15,0.0,13.5,5,82,04:38 PM,01:14 AM,04:16 AM,07:24 PM,12,18,19,18,13,34,65,0.0,1010,23,10,250,8,budapest
2015-07-29,21,14,0.0,13.5,5,89,05:32 PM,02:08 AM,04:17 AM,07:23 PM,12,17,18,17,15,42,70,0.0,1011,21,10,274,10,budapest
2015-07-30,20,14,0.0,12.5,4,96,06:20 PM,03:10 AM,04:18 AM,07:21 PM,10,17,17,17,17,48,66,0.1,1014,20,10,307,10,budapest
2015-07-31,25,16,0.0,13.5,5,100,07:03 PM,04:19 AM,04:19 AM,07:20 PM,5,20,20,20,18,38,38,0.0,1016,25,10,235,12,budapest
2015-08-01,27,12,0.0,14.5,5,89,07:42 PM,05:33 AM,04:21 AM,07:19 PM,4,21,20,21,13,6,36,0.0,1018,27,10,119,8,budapest
2015-08-02,29,16,0.0,13.5,6,82,08:16 PM,06:48 AM,04:22 AM,07:17 PM,11,23,23,23,17,39,50,0.9,1017,29,10,86,11,budapest
2015-08-03,30,18,0.0,14.5,6,75,08:50 PM,08:05 AM,04:23 AM,07:16 PM,15,25,25,24,15,15,58,0.1,1018,30,10,60,9,budapest
2015-08-04,32,19,0.0,14.5,7,67,09:22 PM,09:21 AM,04:24 AM,07:14 PM,15,27,27,26,9,10,51,0.0,1015,32,10,113,5,budapest
2015-08-05,33,20,0.0,14.5,7,60,09:55 PM,10:35 AM,04:26 AM,07:13 PM,16,28,28,27,5,16,54,1.3,1016,33,10,247,3,budapest
2015-08-06,34,21,0.0,14.5,7,53,10:30 PM,11:48 AM,04:27 AM,07:11 PM,15,29,29,28,5,6,47,0.0,1016,34,10,101,3,budapest
2015-08-07,34,22,0.0,14.5,7,46,11:09 PM,12:58 PM,04:28 AM,07:10 PM,14,29,29,29,13,14,42,0.0,1017,34,10,91,8,budapest
2015-08-08,35,22,0.0,14.5,7,38,11:52 PM,02:03 PM,04:30 AM,07:08 PM,13,29,29,29,13,13,39,0.0,1018,35,10,114,8,budapest
2015-08-09,35,21,0.0,14.5,7,31,No moonrise,03:04 PM,04:31 AM,07:07 PM,9,28,28,29,10,4,31,0.0,1017,35,10,186,7,budapest
2015-08-10,35,21,0.0,14.5,7,24,12:39 AM,03:59 PM,04:32 AM,07:05 PM,7,28,28,29,17,8,28,0.0,1014,35,10,127,11,budapest
2015-08-11,35,21,0.0,14.5,7,16,01:32 AM,04:46 PM,04:34 AM,07:03 PM,7,28,28,29,15,14,27,0.0,1013,35,10,99,10,budapest
2015-08-12,37,21,0.0,14.5,7,9,02:28 AM,05:29 PM,04:35 AM,07:02 PM,8,30,30,30,15,10,26,0.0,1015,37,10,184,9,budapest
2015-08-13,36,23,0.0,14.5,7,2,03:27 AM,06:04 PM,04:36 AM,07:00 PM,13,30,30,30,16,18,36,0.0,1014,36,10,46,10,budapest
2015-08-14,35,22,0.0,14.2,7,0,04:27 AM,06:36 PM,04:37 AM,06:58 PM,12,29,29,29,19,11,36,0.0,1011,35,10,79,12,budapest
2015-08-15,35,22,0.0,14.2,7,0,05:28 AM,07:05 PM,04:39 AM,06:57 PM,12,29,29,29,12,8,38,0.4,1007,35,10,83,7,budapest
2015-08-16,33,22,0.0,14.2,7,5,06:28 AM,07:32 PM,04:40 AM,06:55 PM,12,28,28,27,12,20,38,0.0,1007,33,10,185,7,budapest
2015-08-17,25,20,0.0,12.2,6,12,07:28 AM,07:57 PM,04:42 AM,06:53 PM,18,25,25,23,17,60,74,9.2,1007,25,8,89,12,budapest
2015-08-18,19,16,0.0,9.9,4,20,08:27 AM,08:22 PM,04:43 AM,06:51 PM,16,18,18,18,21,92,90,4.3,1011,19,8,317,16,budapest
2015-08-19,20,16,0.0,8.8,4,27,09:27 AM,08:49 PM,04:44 AM,06:49 PM,16,18,18,18,17,94,89,7.2,1014,20,10,139,12,budapest
2015-08-20,17,16,0.0,8.8,4,34,10:26 AM,09:17 PM,04:46 AM,06:48 PM,13,16,16,16,25,82,80,1.4,1019,17,7,48,17,budapest
2015-08-21,24,13,0.0,14.0,5,42,11:27 AM,09:48 PM,04:47 AM,06:46 PM,10,19,19,19,18,19,58,0.1,1022,24,10,89,12,budapest
2015-08-22,20,14,0.0,12.2,5,49,12:26 PM,10:24 PM,04:48 AM,06:44 PM,12,17,17,17,13,49,72,1.0,1020,20,9,103,10,budapest
2015-08-23,24,13,0.0,13.9,5,56,01:26 PM,11:06 PM,04:50 AM,06:42 PM,12,19,19,19,12,29,66,0.0,1017,24,10,114,8,budapest
2015-08-24,28,15,0.0,13.9,6,63,02:23 PM,11:54 PM,04:51 AM,06:40 PM,11,21,22,21,22,15,54,0.0,1015,28,10,143,15,budapest
2015-08-25,26,18,0.0,13.3,6,71,03:18 PM,No moonset,04:52 AM,06:38 PM,12,22,22,22,19,34,54,0.2,1016,26,10,228,12,budapest
2015-08-26,27,16,0.0,13.8,6,78,04:08 PM,12:51 AM,04:54 AM,06:36 PM,11,21,22,21,10,29,54,0.0,1019,27,10,253,7,budapest
2015-08-27,29,16,0.0,13.8,6,85,04:53 PM,01:56 AM,04:55 AM,06:34 PM,10,24,24,24,9,5,44,0.0,1018,29,10,187,7,budapest
2015-08-28,32,18,0.0,13.8,6,92,05:35 PM,03:07 AM,04:56 AM,06:33 PM,14,28,28,27,12,0,47,0.0,1018,32,10,221,8,budapest
2015-08-29,33,19,0.0,13.7,7,100,06:11 PM,04:22 AM,04:58 AM,06:31 PM,11,28,28,28,8,5,36,0.0,1021,33,10,243,5,budapest
2015-08-30,34,21,0.0,13.7,7,100,06:46 PM,05:40 AM,04:59 AM,06:29 PM,13,29,29,29,12,2,38,0.0,1021,34,10,170,8,budapest
2015-08-31,35,22,0.0,13.3,7,89,07:21 PM,06:58 AM,05:00 AM,06:27 PM,11,28,28,29,19,2,36,0.0,1016,35,10,176,12,budapest
